Flight_ID,Route,Departure_Time,Arrival_Time,Aircraft_Type,Flight_Duration,Pilot_ID,Name,Rank,Certification,Age,Experience_Years,Rest_Hours,Fatigue_Score,Last_Flight_Time
FLY5376,Bangalore to Delhi,2025-12-31 13:00,2025-12-31 15:06,B737,2h 6m,PLT6779,FO_32,First Officer,B737,37,16,8,5,2025-12-31 05:00
FLY5377,Pune to Bangalore,2025-12-31 06:45,2025-12-31 08:47,B737,2h 2m,PLT7160,Captain_5,Captain,B737,57,35,16,2,2025-12-30 14:45
FLY5378,Goa to Chennai,2025-12-31 14:00,2025-12-31 15:38,B737,1h 38m,PLT6045,Captain_17,Captain,B737,49,27,24,2,2025-12-30 14:00
FLY5379,Pune to Mumbai,2025-12-31 03:30,2025-12-31 04:29,B737,0h 59m,PLT7961,Captain_37,Captain,B737,51,29,15,3,2025-12-30 12:30
FLY5380,Pune to Ahmedabad,2025-12-31 14:15,2025-12-31 16:30,B737,2h 15m,PLT7550,Captain_21,Captain,B737,45,23,17,2,2025-12-30 21:15
FLY5381,Bangalore to Pune,2025-12-31 06:45,2025-12-31 08:08,B737,1h 23m,PLT7772,Captain_43,Captain,B737,56,34,19,1,2025-12-30 11:45
FLY5382,Bangalore to Hyderabad,2025-12-31 19:30,2025-12-31 22:14,A320,2h 44m,PLT6675,FO_22,First Officer,A320,28,7,12,8,2025-12-31 07:30
FLY5383,Kolkata to Delhi,2025-12-31 09:45,2025-12-31 12:24,B737,2h 39m,PLT8244,FO_27,First Officer,B737,33,12,24,1,2025-12-30 09:45
FLY5384,Guwahati to Delhi,2025-12-31 20:00,2025-12-31 21:51,A320,1h 51m,PLT5091,Captain_39,Captain,A320,52,30,17,1,2025-12-31 03:00
FLY5385,Guwahati to Delhi,2025-12-31 05:30,2025-12-31 06:42,B737,1h 12m,PLT6771,FO_10,First Officer,B737,27,6,8,8,2025-12-30 21:30
FLY5386,Kolkata to Mumbai,2025-12-31 16:45,2025-12-31 18:05,B737,1h 20m,PLT8694,FO_10,First Officer,B737,39,18,14,3,2025-12-31 02:45
FLY5387,Mumbai to Goa,2025-12-31 00:30,2025-12-31 02:51,A320,2h 21m,PLT8547,Captain_20,Captain,A320,40,18,15,1,2025-12-30 09:30
FLY5388,Delhi to Kolkata,2025-12-31 09:45,2025-12-31 11:59,A320,2h 14m,PLT8966,Captain_36,Captain,A320,50,28,24,2,2025-12-30 09:45
FLY5389,Ahmedabad to Bangalore,2025-12-31 02:45,2025-12-31 04:17,A320,1h 32m,PLT8484,Captain_6,Captain,A320,55,33,22,2,2025-12-30 04:45
FLY5390,Goa to Delhi,2025-12-31 07:00,2025-12-31 09:03,A320,2h 3m,PLT6224,FO_43,First Officer,A320,26,5,24,2,2025-12-30 07:00
FLY5391,Goa to Chennai,2025-12-31 02:00,2025-12-31 02:53,B737,0h 53m,PLT5202,FO_2,First Officer,B737,26,5,15,2,2025-12-30 11:00
FLY5392,Goa to Hyderabad,2025-12-31 04:45,2025-12-31 06:29,A320,1h 44m,PLT5507,FO_22,First Officer,A320,28,7,17,1,2025-12-30 11:45
FLY5393,Goa to Bangalore,2025-12-31 11:30,2025-12-31 13:28,A320,1h 58m,PLT5010,FO_45,First Officer,A320,37,16,9,7,2025-12-31 02:30
FLY5394,Delhi to Pune,2025-12-31 12:30,2025-12-31 14:06,B737,1h 36m,PLT7652,Captain_50,Captain,B737,52,30,19,4,2025-12-30 17:30
FLY5395,Delhi to Chennai,2025-12-31 16:45,2025-12-31 19:22,A320,2h 37m,PLT6827,FO_15,First Officer,A320,31,10,20,3,2025-12-30 20:45
FLY5396,Pune to Goa,2025-12-31 10:30,2025-12-31 11:19,B737,0h 49m,PLT8082,Captain_14,Captain,B737,51,29,9,6,2025-12-31 01:30
FLY5397,Chennai to Goa,2025-12-31 06:30,2025-12-31 09:07,A320,2h 37m,PLT5492,Captain_11,Captain,A320,57,35,23,3,2025-12-30 07:30
FLY5398,Chennai to Kolkata,2025-12-31 03:30,2025-12-31 04:34,A320,1h 4m,PLT6901,Captain_19,Captain,A320,43,21,17,4,2025-12-30 10:30
FLY5399,Kolkata to Bangalore,2025-12-31 05:45,2025-12-31 07:36,A320,1h 51m,PLT6660,Captain_12,Captain,A320,45,23,19,4,2025-12-30 10:45
FLY5400,Bangalore to Kolkata,2025-12-31 12:45,2025-12-31 14:07,B737,1h 22m,PLT8530,Captain_6,Captain,B737,59,37,10,8,2025-12-31 02:45
FLY5401,Goa to Chennai,2025-12-31 12:00,2025-12-31 13:55,A320,1h 55m,PLT6103,Captain_23,Captain,A320,52,30,20,2,2025-12-30 16:00
FLY5402,Ahmedabad to Mumbai,2025-12-31 12:30,2025-12-31 13:29,A320,0h 59m,PLT6984,FO_9,First Officer,A320,29,8,14,3,2025-12-30 22:30
FLY5403,Goa to Pune,2025-12-31 19:15,2025-12-31 21:23,B737,2h 8m,PLT6073,Captain_36,Captain,B737,58,36,14,3,2025-12-31 05:15
FLY5404,Bangalore to Chennai,2025-12-31 03:00,2025-12-31 04:19,A320,1h 19m,PLT8834,Captain_44,Captain,A320,58,36,13,2,2025-12-30 14:00
FLY5405,Kolkata to Delhi,2025-12-31 00:45,2025-12-31 03:09,B737,2h 24m,PLT6167,FO_20,First Officer,B737,31,10,20,4,2025-12-30 04:45
FLY5406,Guwahati to Goa,2025-12-31 09:30,2025-12-31 10:21,A320,0h 51m,PLT5117,FO_16,First Officer,A320,37,16,15,2,2025-12-30 18:30
FLY5407,Chennai to Mumbai,2025-12-31 03:15,2025-12-31 04:36,A320,1h 21m,PLT6095,FO_13,First Officer,A320,29,8,10,9,2025-12-30 17:15
FLY5408,Ahmedabad to Guwahati,2025-12-31 06:15,2025-12-31 07:59,B737,1h 44m,PLT8515,Captain_44,Captain,B737,41,19,9,5,2025-12-30 21:15
FLY5409,Hyderabad to Delhi,2025-12-31 06:30,2025-12-31 07:17,A320,0h 47m,PLT6700,Captain_45,Captain,A320,44,22,12,5,2025-12-30 18:30
FLY5410,Chennai to Guwahati,2025-12-31 14:30,2025-12-31 17:13,A320,2h 43m,PLT8804,Captain_39,Captain,A320,48,26,13,3,2025-12-31 01:30
FLY5411,Bangalore to Hyderabad,2025-12-31 01:45,2025-12-31 04:04,A320,2h 19m,PLT5887,FO_11,First Officer,A320,39,18,8,8,2025-12-30 17:45
FLY5412,Pune to Goa,2025-12-31 11:30,2025-12-31 12:42,B737,1h 12m,PLT8192,FO_13,First Officer,B737,38,17,10,6,2025-12-31 01:30
FLY5413,Hyderabad to Bangalore,2025-12-31 05:45,2025-12-31 06:44,B737,0h 59m,PLT5318,Captain_23,Captain,B737,47,25,16,4,2025-12-30 13:45
FLY5414,Bangalore to Goa,2025-12-31 09:30,2025-12-31 10:55,B737,1h 25m,PLT8838,FO_38,First Officer,B737,29,8,10,6,2025-12-30 23:30
FLY5415,Kolkata to Chennai,2025-12-31 09:15,2025-12-31 11:11,A320,1h 56m,PLT6722,Captain_10,Captain,A320,42,20,12,6,2025-12-30 21:15
FLY5416,Chennai to Goa,2025-12-31 11:15,2025-12-31 13:26,B737,2h 11m,PLT8704,Captain_46,Captain,B737,52,30,9,8,2025-12-31 02:15
FLY5417,Hyderabad to Kolkata,2025-12-31 14:15,2025-12-31 17:04,B737,2h 49m,PLT8909,Captain_10,Captain,B737,42,20,14,4,2025-12-31 00:15
FLY5418,Goa to Chennai,2025-12-31 13:00,2025-12-31 15:46,B737,2h 46m,PLT5829,FO_37,First Officer,B737,38,17,21,3,2025-12-30 16:00
FLY5419,Goa to Chennai,2025-12-31 12:30,2025-12-31 14:25,A320,1h 55m,PLT5009,Captain_28,Captain,A320,44,22,22,3,2025-12-30 14:30
FLY5420,Goa to Mumbai,2025-12-31 04:30,2025-12-31 06:44,A320,2h 14m,PLT5414,FO_24,First Officer,A320,32,11,21,1,2025-12-30 07:30
FLY5421,Pune to Mumbai,2025-12-31 11:00,2025-12-31 13:47,A320,2h 47m,PLT7093,FO_12,First Officer,A320,25,4,16,3,2025-12-30 19:00
FLY5422,Goa to Delhi,2025-12-31 15:00,2025-12-31 17:12,B737,2h 12m,PLT5963,FO_30,First Officer,B737,35,14,12,6,2025-12-31 03:00
FLY5423,Kolkata to Bangalore,2025-12-31 18:15,2025-12-31 19:37,A320,1h 22m,PLT8807,Captain_23,Captain,A320,43,21,19,2,2025-12-30 23:15
FLY5424,Kolkata to Mumbai,2025-12-31 08:00,2025-12-31 09:05,A320,1h 5m,PLT6183,FO_40,First Officer,A320,32,11,17,1,2025-12-30 15:00
FLY5425,Hyderabad to Goa,2025-12-31 13:30,2025-12-31 14:15,B737,0h 45m,PLT5644,FO_45,First Officer,B737,32,11,16,1,2025-12-30 21:30
FLY5426,Mumbai to Chennai,2025-12-31 05:00,2025-12-31 06:58,A320,1h 58m,PLT8063,Captain_13,Captain,A320,57,35,14,2,2025-12-30 15:00
FLY5427,Chennai to Ahmedabad,2025-12-31 02:00,2025-12-31 04:47,A320,2h 47m,PLT7910,Captain_19,Captain,A320,53,31,20,2,2025-12-30 06:00
FLY5428,Bangalore to Ahmedabad,2025-12-31 10:15,2025-12-31 11:03,B737,0h 48m,PLT6006,Captain_42,Captain,B737,41,19,13,3,2025-12-30 21:15
FLY5429,Chennai to Mumbai,2025-12-31 07:45,2025-12-31 08:45,A320,1h 0m,PLT6233,Captain_32,Captain,A320,49,27,11,5,2025-12-30 20:45
FLY5430,Ahmedabad to Goa,2025-12-31 04:30,2025-12-31 05:50,A320,1h 20m,PLT8665,Captain_26,Captain,A320,59,37,16,1,2025-12-30 12:30
FLY5431,Guwahati to Goa,2025-12-31 19:00,2025-12-31 21:24,A320,2h 24m,PLT6400,FO_44,First Officer,A320,30,9,14,4,2025-12-31 05:00
FLY5432,Mumbai to Ahmedabad,2025-12-31 12:45,2025-12-31 15:00,B737,2h 15m,PLT7986,FO_21,First Officer,B737,35,14,23,3,2025-12-30 13:45
FLY5433,Hyderabad to Bangalore,2025-12-31 01:45,2025-12-31 04:30,B737,2h 45m,PLT6073,FO_28,First Officer,B737,26,5,19,4,2025-12-30 06:45
FLY5434,Chennai to Kolkata,2025-12-31 06:45,2025-12-31 09:15,A320,2h 30m,PLT8951,Captain_31,Captain,A320,40,18,9,5,2025-12-30 21:45
FLY5435,Pune to Guwahati,2025-12-31 16:45,2025-12-31 18:54,A320,2h 9m,PLT7971,FO_31,First Officer,A320,35,14,17,1,2025-12-30 23:45
FLY5436,Goa to Hyderabad,2025-12-31 04:15,2025-12-31 05:02,B737,0h 47m,PLT8699,FO_32,First Officer,B737,36,15,9,7,2025-12-30 19:15
FLY5437,Chennai to Ahmedabad,2025-12-31 01:45,2025-12-31 03:07,B737,1h 22m,PLT5848,FO_8,First Officer,B737,26,5,15,3,2025-12-30 10:45
FLY5438,Pune to Chennai,2025-12-31 16:30,2025-12-31 17:39,B737,1h 9m,PLT7077,FO_6,First Officer,B737,38,17,21,4,2025-12-30 19:30
FLY5439,Kolkata to Delhi,2025-12-31 01:00,2025-12-31 02:24,B737,1h 24m,PLT5351,FO_23,First Officer,B737,34,13,21,2,2025-12-30 04:00
FLY5440,Guwahati to Pune,2025-12-31 20:45,2025-12-31 21:32,A320,0h 47m,PLT7546,Captain_3,Captain,A320,44,22,8,9,2025-12-31 12:45
FLY5441,Bangalore to Kolkata,2025-12-31 01:00,2025-12-31 02:02,A320,1h 2m,PLT5739,FO_8,First Officer,A320,39,18,24,1,2025-12-30 01:00
FLY5442,Guwahati to Kolkata,2025-12-31 19:00,2025-12-31 21:34,B737,2h 34m,PLT7890,FO_26,First Officer,B737,30,9,19,2,2025-12-31 00:00
FLY5443,Ahmedabad to Goa,2025-12-31 12:30,2025-12-31 14:21,A320,1h 51m,PLT6807,FO_18,First Officer,A320,36,15,16,2,2025-12-30 20:30
FLY5444,Goa to Guwahati,2025-12-31 04:15,2025-12-31 05:21,A320,1h 6m,PLT5985,Captain_7,Captain,A320,45,23,18,2,2025-12-30 10:15
FLY5445,Pune to Chennai,2025-12-31 01:30,2025-12-31 03:14,A320,1h 44m,PLT6981,Captain_21,Captain,A320,41,19,18,1,2025-12-30 07:30
FLY5446,Chennai to Delhi,2025-12-31 01:15,2025-12-31 04:10,B737,2h 55m,PLT5942,FO_27,First Officer,B737,36,15,13,3,2025-12-30 12:15
FLY5447,Delhi to Bangalore,2025-12-31 17:45,2025-12-31 18:45,A320,1h 0m,PLT7277,FO_7,First Officer,A320,35,14,21,3,2025-12-30 20:45
FLY5448,Mumbai to Bangalore,2025-12-31 09:45,2025-12-31 11:29,B737,1h 44m,PLT6034,Captain_25,Captain,B737,50,28,17,2,2025-12-30 16:45
FLY5449,Goa to Delhi,2025-12-31 05:15,2025-12-31 07:12,B737,1h 57m,PLT6486,Captain_7,Captain,B737,44,22,24,1,2025-12-30 05:15
FLY5450,Ahmedabad to Pune,2025-12-31 07:45,2025-12-31 09:36,B737,1h 51m,PLT6751,FO_9,First Officer,B737,25,4,14,1,2025-12-30 17:45
FLY5451,Ahmedabad to Kolkata,2025-12-31 07:00,2025-12-31 09:57,A320,2h 57m,PLT5924,FO_3,First Officer,A320,32,11,17,3,2025-12-30 14:00
FLY5452,Delhi to Chennai,2025-12-31 11:45,2025-12-31 13:46,A320,2h 1m,PLT7746,FO_17,First Officer,A320,39,18,10,6,2025-12-31 01:45
FLY5453,Mumbai to Bangalore,2025-12-31 00:00,2025-12-31 02:52,A320,2h 52m,PLT6762,FO_44,First Officer,A320,31,10,10,7,2025-12-30 14:00
FLY5454,Chennai to Kolkata,2025-12-31 10:45,2025-12-31 11:31,B737,0h 46m,PLT7925,Captain_9,Captain,B737,47,25,15,4,2025-12-30 19:45
FLY5455,Goa to Delhi,2025-12-31 15:00,2025-12-31 15:53,B737,0h 53m,PLT7503,Captain_27,Captain,B737,40,18,11,5,2025-12-31 04:00
FLY5456,Mumbai to Chennai,2025-12-31 14:45,2025-12-31 16:14,B737,1h 29m,PLT7223,FO_34,First Officer,B737,25,4,19,4,2025-12-30 19:45
FLY5457,Bangalore to Goa,2025-12-31 16:45,2025-12-31 19:16,B737,2h 31m,PLT7210,FO_2,First Officer,B737,29,8,15,3,2025-12-31 01:45
FLY5458,Mumbai to Bangalore,2025-12-31 07:45,2025-12-31 09:48,A320,2h 3m,PLT7568,FO_20,First Officer,A320,38,17,23,4,2025-12-30 08:45
FLY5459,Pune to Goa,2025-12-31 03:30,2025-12-31 04:46,A320,1h 16m,PLT8762,FO_7,First Officer,A320,37,16,9,8,2025-12-30 18:30
FLY5460,Bangalore to Kolkata,2025-12-31 11:15,2025-12-31 14:02,A320,2h 47m,PLT5490,FO_14,First Officer,A320,25,4,12,7,2025-12-30 23:15
FLY5461,Bangalore to Hyderabad,2025-12-31 12:30,2025-12-31 14:15,B737,1h 45m,PLT6276,Captain_40,Captain,B737,49,27,10,5,2025-12-31 02:30
FLY5462,Ahmedabad to Goa,2025-12-31 11:00,2025-12-31 11:54,B737,0h 54m,PLT6099,FO_43,First Officer,B737,27,6,17,2,2025-12-30 18:00
FLY5463,Delhi to Bangalore,2025-12-31 06:15,2025-12-31 08:53,A320,2h 38m,PLT5545,Captain_22,Captain,A320,53,31,12,6,2025-12-30 18:15
FLY5464,Goa to Chennai,2025-12-31 02:30,2025-12-31 05:30,B737,3h 0m,PLT8978,Captain_42,Captain,B737,56,34,12,8,2025-12-30 14:30
FLY5465,Bangalore to Delhi,2025-12-31 10:00,2025-12-31 12:35,B737,2h 35m,PLT8580,Captain_14,Captain,B737,55,33,24,1,2025-12-30 10:00
FLY5466,Goa to Kolkata,2025-12-31 13:30,2025-12-31 16:06,B737,2h 36m,PLT6708,Captain_3,Captain,B737,42,20,9,9,2025-12-31 04:30
FLY5467,Chennai to Pune,2025-12-31 20:15,2025-12-31 22:39,A320,2h 24m,PLT6788,FO_44,First Officer,A320,32,11,14,3,2025-12-31 06:15
FLY5468,Chennai to Pune,2025-12-31 20:15,2025-12-31 22:07,A320,1h 52m,PLT7885,Captain_15,Captain,A320,41,19,14,2,2025-12-31 06:15
FLY5469,Guwahati to Pune,2025-12-31 05:45,2025-12-31 08:43,B737,2h 58m,PLT6880,Captain_6,Captain,B737,50,28,18,3,2025-12-30 11:45
FLY5470,Bangalore to Ahmedabad,2025-12-31 10:15,2025-12-31 13:03,A320,2h 48m,PLT5242,Captain_22,Captain,A320,49,27,12,8,2025-12-30 22:15
FLY5471,Kolkata to Guwahati,2025-12-31 10:00,2025-12-31 12:38,B737,2h 38m,PLT6001,Captain_48,Captain,B737,52,30,12,7,2025-12-30 22:00
FLY5472,Mumbai to Ahmedabad,2025-12-31 11:00,2025-12-31 13:28,A320,2h 28m,PLT7951,Captain_48,Captain,A320,40,18,13,1,2025-12-30 22:00
FLY5473,Hyderabad to Goa,2025-12-31 20:45,2025-12-31 22:28,B737,1h 43m,PLT8386,FO_21,First Officer,B737,35,14,16,2,2025-12-31 04:45
FLY5474,Kolkata to Ahmedabad,2025-12-31 13:30,2025-12-31 15:44,A320,2h 14m,PLT7747,Captain_9,Captain,A320,51,29,19,3,2025-12-30 18:30
FLY5475,Bangalore to Chennai,2025-12-31 05:30,2025-12-31 07:24,A320,1h 54m,PLT6381,Captain_4,Captain,A320,57,35,8,8,2025-12-30 21:30
FLY5476,Goa to Guwahati,2025-12-31 11:15,2025-12-31 14:06,A320,2h 51m,PLT7315,FO_12,First Officer,A320,34,13,8,5,2025-12-31 03:15
FLY5477,Pune to Delhi,2025-12-31 11:00,2025-12-31 13:47,B737,2h 47m,PLT5699,Captain_29,Captain,B737,45,23,19,2,2025-12-30 16:00
FLY5478,Bangalore to Kolkata,2025-12-31 09:45,2025-12-31 10:49,A320,1h 4m,PLT6400,Captain_5,Captain,A320,52,30,8,8,2025-12-31 01:45
FLY5479,Bangalore to Delhi,2025-12-31 13:00,2025-12-31 13:48,B737,0h 48m,PLT5056,FO_17,First Officer,B737,24,3,22,4,2025-12-30 15:00
FLY5480,Goa to Guwahati,2025-12-31 17:00,2025-12-31 18:21,B737,1h 21m,PLT5971,Captain_6,Captain,B737,47,25,8,8,2025-12-31 09:00
FLY5481,Pune to Bangalore,2025-12-31 17:00,2025-12-31 18:09,B737,1h 9m,PLT5654,FO_16,First Officer,B737,25,4,17,2,2025-12-31 00:00
FLY5482,Bangalore to Ahmedabad,2025-12-31 17:00,2025-12-31 19:51,B737,2h 51m,PLT8565,Captain_3,Captain,B737,46,24,12,6,2025-12-31 05:00
FLY5483,Pune to Hyderabad,2025-12-31 07:15,2025-12-31 08:47,B737,1h 32m,PLT8822,Captain_7,Captain,B737,60,38,15,1,2025-12-30 16:15
FLY5484,Hyderabad to Guwahati,2025-12-31 13:30,2025-12-31 15:42,A320,2h 12m,PLT6434,Captain_44,Captain,A320,55,33,10,8,2025-12-31 03:30
FLY5485,Mumbai to Ahmedabad,2025-12-31 01:15,2025-12-31 03:10,A320,1h 55m,PLT7160,FO_18,First Officer,A320,24,3,9,9,2025-12-30 16:15
FLY5486,Ahmedabad to Kolkata,2025-12-31 02:30,2025-12-31 03:39,B737,1h 9m,PLT8988,FO_6,First Officer,B737,30,9,21,3,2025-12-30 05:30
FLY5487,Guwahati to Bangalore,2025-12-31 11:00,2025-12-31 13:35,B737,2h 35m,PLT7697,Captain_42,Captain,B737,58,36,9,9,2025-12-31 02:00
FLY5488,Kolkata to Bangalore,2025-12-31 17:45,2025-12-31 20:20,B737,2h 35m,PLT5480,FO_30,First Officer,B737,39,18,14,2,2025-12-31 03:45
FLY5489,Bangalore to Kolkata,2025-12-31 19:15,2025-12-31 21:26,A320,2h 11m,PLT5945,FO_42,First Officer,A320,32,11,19,4,2025-12-31 00:15
FLY5490,Guwahati to Kolkata,2025-12-31 08:45,2025-12-31 10:47,B737,2h 2m,PLT6950,Captain_33,Captain,B737,41,19,18,2,2025-12-30 14:45
FLY5491,Chennai to Pune,2025-12-31 05:30,2025-12-31 07:30,A320,2h 0m,PLT6570,FO_37,First Officer,A320,35,14,15,1,2025-12-30 14:30
FLY5492,Guwahati to Hyderabad,2025-12-31 20:15,2025-12-31 21:00,A320,0h 45m,PLT6055,FO_34,First Officer,A320,34,13,12,7,2025-12-31 08:15
FLY5493,Mumbai to Kolkata,2025-12-31 20:15,2025-12-31 21:30,B737,1h 15m,PLT6084,FO_7,First Officer,B737,35,14,13,1,2025-12-31 07:15
FLY5494,Chennai to Guwahati,2025-12-31 16:30,2025-12-31 18:59,B737,2h 29m,PLT7259,FO_7,First Officer,B737,32,11,13,3,2025-12-31 03:30
FLY5495,Hyderabad to Bangalore,2025-12-31 16:15,2025-12-31 18:49,B737,2h 34m,PLT6202,FO_44,First Officer,B737,36,15,18,1,2025-12-30 22:15
FLY5496,Pune to Bangalore,2025-12-31 04:45,2025-12-31 05:35,A320,0h 50m,PLT7689,Captain_35,Captain,A320,54,32,21,3,2025-12-30 07:45
FLY5497,Delhi to Hyderabad,2025-12-31 16:15,2025-12-31 17:51,A320,1h 36m,PLT6029,FO_18,First Officer,A320,39,18,18,1,2025-12-30 22:15
FLY5498,Delhi to Kolkata,2025-12-31 14:15,2025-12-31 16:07,B737,1h 52m,PLT6744,Captain_16,Captain,B737,45,23,20,2,2025-12-30 18:15
FLY5499,Pune to Kolkata,2025-12-31 18:15,2025-12-31 19:55,A320,1h 40m,PLT6174,Captain_6,Captain,A320,60,38,16,4,2025-12-31 02:15
FLY5500,Mumbai to Kolkata,2025-12-31 07:15,2025-12-31 09:15,A320,2h 0m,PLT8608,FO_30,First Officer,A320,37,16,21,4,2025-12-30 10:15
FLY5501,Ahmedabad to Kolkata,2025-12-31 03:00,2025-12-31 04:38,B737,1h 38m,PLT7797,Captain_28,Captain,B737,49,27,13,4,2025-12-30 14:00
FLY5502,Hyderabad to Mumbai,2025-12-31 19:15,2025-12-31 20:29,B737,1h 14m,PLT8981,Captain_19,Captain,B737,54,32,12,9,2025-12-31 07:15
FLY5503,Ahmedabad to Chennai,2025-12-31 05:00,2025-12-31 05:48,A320,0h 48m,PLT8474,Captain_19,Captain,A320,48,26,17,4,2025-12-30 12:00
FLY5504,Hyderabad to Pune,2025-12-31 01:15,2025-12-31 02:54,B737,1h 39m,PLT7631,Captain_5,Captain,B737,51,29,21,1,2025-12-30 04:15
FLY5505,Mumbai to Bangalore,2025-12-31 08:15,2025-12-31 09:18,B737,1h 3m,PLT7001,Captain_29,Captain,B737,43,21,14,4,2025-12-30 18:15
FLY5506,Pune to Delhi,2025-12-31 20:00,2025-12-31 22:36,B737,2h 36m,PLT6867,Captain_12,Captain,B737,58,36,21,1,2025-12-30 23:00
FLY5507,Pune to Guwahati,2025-12-31 04:45,2025-12-31 06:39,A320,1h 54m,PLT5685,Captain_49,Captain,A320,55,33,12,5,2025-12-30 16:45
FLY5508,Delhi to Bangalore,2025-12-31 11:15,2025-12-31 13:50,B737,2h 35m,PLT5576,FO_19,First Officer,B737,37,16,15,1,2025-12-30 20:15
FLY5509,Chennai to Ahmedabad,2025-12-31 09:30,2025-12-31 10:22,B737,0h 52m,PLT6748,FO_16,First Officer,B737,34,13,16,2,2025-12-30 17:30
FLY5510,Delhi to Hyderabad,2025-12-31 07:15,2025-12-31 09:52,A320,2h 37m,PLT7553,Captain_32,Captain,A320,50,28,16,2,2025-12-30 15:15
FLY5511,Goa to Delhi,2025-12-31 09:45,2025-12-31 11:08,B737,1h 23m,PLT6775,FO_50,First Officer,B737,31,10,24,4,2025-12-30 09:45
FLY5512,Ahmedabad to Guwahati,2025-12-31 11:30,2025-12-31 13:20,B737,1h 50m,PLT5271,Captain_29,Captain,B737,48,26,23,4,2025-12-30 12:30
FLY5513,Hyderabad to Chennai,2025-12-31 12:00,2025-12-31 14:06,B737,2h 6m,PLT7400,FO_8,First Officer,B737,33,12,12,5,2025-12-31 00:00
FLY5514,Bangalore to Delhi,2025-12-31 03:45,2025-12-31 06:15,B737,2h 30m,PLT5718,Captain_26,Captain,B737,44,22,12,8,2025-12-30 15:45
FLY5515,Goa to Ahmedabad,2025-12-31 15:45,2025-12-31 16:57,B737,1h 12m,PLT6535,Captain_13,Captain,B737,59,37,22,2,2025-12-30 17:45
FLY5516,Guwahati to Kolkata,2025-12-31 02:15,2025-12-31 05:03,B737,2h 48m,PLT5815,FO_38,First Officer,B737,32,11,9,7,2025-12-30 17:15
FLY5517,Guwahati to Chennai,2025-12-31 04:15,2025-12-31 07:13,B737,2h 58m,PLT5773,Captain_34,Captain,B737,43,21,13,1,2025-12-30 15:15
FLY5518,Bangalore to Mumbai,2025-12-31 01:45,2025-12-31 04:11,B737,2h 26m,PLT5453,Captain_41,Captain,B737,46,24,12,6,2025-12-30 13:45
FLY5519,Hyderabad to Chennai,2025-12-31 00:00,2025-12-31 02:31,A320,2h 31m,PLT7265,Captain_3,Captain,A320,44,22,13,1,2025-12-30 11:00
FLY5520,Hyderabad to Kolkata,2025-12-31 04:00,2025-12-31 06:09,A320,2h 9m,PLT7230,Captain_9,Captain,A320,60,38,15,3,2025-12-30 13:00
FLY5521,Guwahati to Chennai,2025-12-31 10:30,2025-12-31 12:27,B737,1h 57m,PLT7070,FO_39,First Officer,B737,33,12,14,4,2025-12-30 20:30
FLY5522,Bangalore to Kolkata,2025-12-31 05:15,2025-12-31 07:13,A320,1h 58m,PLT7189,FO_24,First Officer,A320,24,3,13,3,2025-12-30 16:15
FLY5523,Chennai to Pune,2025-12-31 18:15,2025-12-31 20:44,B737,2h 29m,PLT5212,FO_38,First Officer,B737,30,9,18,1,2025-12-31 00:15
FLY5524,Pune to Chennai,2025-12-31 04:15,2025-12-31 05:03,A320,0h 48m,PLT5493,Captain_12,Captain,A320,56,34,17,4,2025-12-30 11:15
FLY5525,Guwahati to Ahmedabad,2025-12-31 08:30,2025-12-31 10:16,B737,1h 46m,PLT6514,Captain_6,Captain,B737,57,35,20,4,2025-12-30 12:30
FLY5526,Hyderabad to Delhi,2025-12-31 01:00,2025-12-31 03:29,B737,2h 29m,PLT8084,Captain_10,Captain,B737,47,25,21,1,2025-12-30 04:00
FLY5527,Pune to Goa,2025-12-31 16:45,2025-12-31 18:31,A320,1h 46m,PLT5758,Captain_46,Captain,A320,55,33,8,7,2025-12-31 08:45
FLY5528,Chennai to Guwahati,2025-12-31 03:30,2025-12-31 05:46,B737,2h 16m,PLT8051,FO_37,First Officer,B737,31,10,17,3,2025-12-30 10:30
FLY5529,Pune to Delhi,2025-12-31 02:00,2025-12-31 02:59,A320,0h 59m,PLT8807,FO_43,First Officer,A320,38,17,14,2,2025-12-30 12:00
FLY5530,Pune to Ahmedabad,2025-12-31 09:00,2025-12-31 11:49,A320,2h 49m,PLT8585,Captain_27,Captain,A320,41,19,8,8,2025-12-31 01:00
FLY5531,Goa to Bangalore,2025-12-31 15:15,2025-12-31 16:21,B737,1h 6m,PLT8184,Captain_34,Captain,B737,59,37,9,9,2025-12-31 06:15
FLY5532,Kolkata to Chennai,2025-12-31 13:45,2025-12-31 15:33,B737,1h 48m,PLT7384,FO_20,First Officer,B737,29,8,9,9,2025-12-31 04:45
FLY5533,Goa to Bangalore,2025-12-31 03:00,2025-12-31 04:26,A320,1h 26m,PLT8747,FO_5,First Officer,A320,39,18,17,2,2025-12-30 10:00
FLY5534,Kolkata to Hyderabad,2025-12-31 00:45,2025-12-31 02:20,B737,1h 35m,PLT5394,FO_25,First Officer,B737,34,13,22,2,2025-12-30 02:45
FLY5535,Ahmedabad to Pune,2025-12-31 01:15,2025-12-31 04:05,A320,2h 50m,PLT5132,Captain_3,Captain,A320,49,27,14,1,2025-12-30 11:15
FLY5536,Mumbai to Delhi,2025-12-31 13:15,2025-12-31 15:08,A320,1h 53m,PLT7649,FO_23,First Officer,A320,38,17,24,3,2025-12-30 13:15
