flight_id,flight_date,airline,origin_airport,destination_airport,scheduled_departure,scheduled_arrival,flight_status,delay_minutes,disruption_type,disruption_severity,available_captains,available_first_officers,standby_crew,max_duty_hours,rest_required_hours,airport_congestion_level,slots_available,recovery_action
FL3506,2025-02-15,SpiceJet,MAA,BOM,6:25,8:20,CANCELLED,30,WEATHER,MEDIUM,1,3,0,8,12,LOW,8,DELAY_30
FL3507,2025-02-15,IndiGo,MAA,BOM,7:05,9:05,ON_TIME,30,WEATHER,MEDIUM,4,3,1,8,12,LOW,1,SWAP_AIRCRAFT
FL3508,2025-02-15,IndiGo,MAA,BOM,13:10,15:05,CANCELLED,0,NONE,HIGH,2,4,0,8,12,HIGH,3,SWAP_AIRCRAFT
FL3509,2025-02-15,IndiGo,MAA,BOM,9:40,11:35,DELAYED,60,TECHNICAL,LOW,3,4,3,8,12,MEDIUM,9,DELAY_30
FL3510,2025-02-15,IndiGo,BOM,MAA,16:25,18:15,DELAYED,60,CREW,MEDIUM,2,5,2,8,12,HIGH,7,NO_ACTION
FL3511,2025-02-15,SpiceJet,BOM,MAA,19:30,21:20,DELAYED,120,WEATHER,LOW,4,2,2,8,12,LOW,5,NO_ACTION
FL3512,2025-02-15,IndiGo,BOM,MAA,21:25,23:15,CANCELLED,0,NONE,MEDIUM,5,1,1,8,12,HIGH,8,CANCEL_FLIGHT
FL3513,2025-02-15,IndiGo,BOM,MAA,15:15,17:10,CANCELLED,120,CREW,LOW,4,5,2,8,12,MEDIUM,6,CANCEL_FLIGHT
FL3514,2025-02-15,IndiGo,BOM,MAA,19:30,21:35,DELAYED,30,WEATHER,LOW,4,4,1,8,12,LOW,1,CANCEL_FLIGHT
FL3515,2025-02-15,Vistara,BOM,MAA,17:50,19:55,DELAYED,60,CREW,MEDIUM,3,2,2,8,12,MEDIUM,10,NO_ACTION
FL3516,2025-02-15,Vistara,BOM,MAA,21:00,23:05,ON_TIME,120,CREW,LOW,1,1,0,8,12,LOW,5,DELAY_30
FL3517,2025-02-16,Go First,BOM,MAA,5:50,7:40,ON_TIME,60,CREW,MEDIUM,1,1,3,8,12,LOW,6,NO_ACTION
FL3518,2025-02-16,Air India,BOM,MAA,9:00,10:55,ON_TIME,120,ATC,HIGH,1,3,1,8,12,HIGH,8,NO_ACTION
FL3519,2025-02-16,Air India,BOM,MAA,5:20,7:20,CANCELLED,15,NONE,LOW,2,2,0,8,12,LOW,4,REASSIGN_CREW
FL3520,2025-02-16,SpiceJet,BOM,MAA,6:00,8:00,CANCELLED,60,TECHNICAL,HIGH,1,1,1,8,12,MEDIUM,6,SWAP_AIRCRAFT
FL3521,2025-02-16,IndiGo,BOM,MAA,4:35,6:30,CANCELLED,60,CREW,MEDIUM,5,5,1,8,12,MEDIUM,7,CANCEL_FLIGHT
FL3522,2025-02-16,Vistara,BOM,MAA,6:45,8:50,ON_TIME,0,NONE,LOW,2,1,2,8,12,MEDIUM,2,REASSIGN_CREW
FL3523,2025-02-16,Vistara,BOM,MAA,9:45,11:50,DELAYED,0,TECHNICAL,HIGH,2,4,1,8,12,MEDIUM,8,REASSIGN_CREW
FL3524,2025-02-16,IndiGo,BOM,MAA,10:30,12:30,DELAYED,0,CREW,LOW,5,3,0,8,12,MEDIUM,1,CANCEL_FLIGHT
FL3525,2025-02-16,IndiGo,BOM,MAA,7:15,9:15,DELAYED,30,TECHNICAL,LOW,5,4,1,8,12,LOW,0,DELAY_30
FL3526,2025-02-16,SpiceJet,MAA,BOM,21:50,23:50,CANCELLED,120,ATC,MEDIUM,5,1,1,8,12,LOW,1,SWAP_AIRCRAFT
FL3527,2025-02-16,IndiGo,MAA,BOM,18:45,20:45,ON_TIME,60,ATC,MEDIUM,5,5,2,8,12,MEDIUM,7,REASSIGN_CREW
FL3528,2025-02-16,IndiGo,MAA,BOM,22:15,0:20,DELAYED,120,ATC,MEDIUM,1,1,3,8,12,HIGH,3,CANCEL_FLIGHT
FL3529,2025-02-16,Vistara,MAA,BOM,20:30,22:35,ON_TIME,120,CREW,LOW,1,5,1,8,12,LOW,5,DELAY_30
FL3530,2025-02-16,IndiGo,MAA,BOM,17:50,19:45,DELAYED,30,WEATHER,HIGH,5,2,0,8,12,MEDIUM,7,NO_ACTION
FL3531,2025-02-16,Air India,MAA,BOM,6:20,8:05,ON_TIME,30,NONE,MEDIUM,5,4,0,8,12,LOW,1,REASSIGN_CREW
FL3532,2025-02-16,Go First,MAA,BOM,5:00,6:50,DELAYED,60,WEATHER,MEDIUM,3,4,2,8,12,HIGH,10,NO_ACTION
FL3533,2025-02-16,Go First,MAA,BOM,13:45,15:40,DELAYED,15,TECHNICAL,LOW,1,3,0,8,12,MEDIUM,10,SWAP_AIRCRAFT
FL3534,2025-02-16,SpiceJet,MAA,BOM,6:25,8:20,ON_TIME,30,WEATHER,HIGH,4,1,3,8,12,LOW,4,CANCEL_FLIGHT
FL3535,2025-02-16,Vistara,MAA,BOM,9:45,11:40,CANCELLED,0,NONE,HIGH,2,4,1,8,12,HIGH,2,NO_ACTION
FL3536,2025-02-16,Vistara,MAA,BOM,7:00,9:00,ON_TIME,120,TECHNICAL,LOW,1,5,1,8,12,LOW,0,CANCEL_FLIGHT
FL3537,2025-02-16,Vistara,MAA,BOM,12:30,14:30,DELAYED,0,ATC,LOW,3,4,0,8,12,LOW,3,REASSIGN_CREW
FL3538,2025-02-16,IndiGo,MAA,BOM,7:05,9:05,DELAYED,0,TECHNICAL,LOW,2,1,0,8,12,LOW,9,NO_ACTION
FL3539,2025-02-16,Air India,MAA,BOM,14:55,17:05,DELAYED,120,NONE,HIGH,3,5,1,8,12,HIGH,9,SWAP_AIRCRAFT
FL3540,2025-02-16,IndiGo,MAA,BOM,9:40,11:35,DELAYED,30,CREW,MEDIUM,1,5,1,8,12,LOW,9,SWAP_AIRCRAFT
FL3541,2025-02-16,IndiGo,MAA,BOM,13:10,15:05,ON_TIME,120,CREW,LOW,5,3,3,8,12,HIGH,10,DELAY_30
FL3542,2025-02-16,IndiGo,BOM,HYD,16:20,17:40,CANCELLED,0,TECHNICAL,MEDIUM,5,2,2,8,12,MEDIUM,9,CANCEL_FLIGHT
FL3543,2025-02-17,Go First,BOM,MAA,5:50,7:40,CANCELLED,0,TECHNICAL,HIGH,2,4,2,8,12,MEDIUM,2,DELAY_30
FL3544,2025-02-17,Air India,BOM,MAA,5:20,7:20,CANCELLED,15,CREW,LOW,5,4,1,8,12,LOW,0,CANCEL_FLIGHT
FL3545,2025-02-17,SpiceJet,BOM,MAA,6:00,8:00,ON_TIME,30,CREW,MEDIUM,3,2,3,8,12,LOW,5,NO_ACTION
FL3546,2025-02-17,IndiGo,BOM,MAA,4:35,6:30,DELAYED,0,WEATHER,HIGH,4,3,0,8,12,HIGH,9,CANCEL_FLIGHT
FL3547,2025-02-17,Vistara,BOM,MAA,6:45,8:50,CANCELLED,15,TECHNICAL,HIGH,5,2,0,8,12,LOW,0,NO_ACTION
FL3548,2025-02-17,IndiGo,BOM,MAA,7:15,9:15,DELAYED,0,ATC,HIGH,4,5,1,8,12,HIGH,3,REASSIGN_CREW
FL3549,2025-02-17,IndiGo,BOM,MAA,10:30,12:30,ON_TIME,0,NONE,LOW,2,2,3,8,12,HIGH,1,CANCEL_FLIGHT
FL3550,2025-02-17,Vistara,BOM,MAA,9:45,11:50,ON_TIME,15,NONE,HIGH,5,1,0,8,12,MEDIUM,1,SWAP_AIRCRAFT
FL3551,2025-02-17,Air India,BOM,MAA,9:00,10:55,CANCELLED,120,TECHNICAL,HIGH,2,2,1,8,12,MEDIUM,0,DELAY_30
FL3552,2025-02-17,SpiceJet,MAA,BOM,21:50,23:50,CANCELLED,30,TECHNICAL,HIGH,2,2,2,8,12,MEDIUM,5,DELAY_30
FL3553,2025-02-17,Vistara,MAA,BOM,20:30,22:35,ON_TIME,30,CREW,LOW,4,3,0,8,12,HIGH,6,NO_ACTION
FL3554,2025-02-17,IndiGo,MAA,BOM,18:45,20:45,CANCELLED,120,ATC,HIGH,4,2,0,8,12,MEDIUM,1,NO_ACTION
FL3555,2025-02-17,IndiGo,MAA,BOM,22:15,0:20,DELAYED,60,NONE,LOW,5,1,3,8,12,MEDIUM,5,DELAY_30
FL3556,2025-02-17,IndiGo,MAA,BOM,17:50,19:45,CANCELLED,60,TECHNICAL,HIGH,3,4,3,8,12,MEDIUM,2,SWAP_AIRCRAFT
FL3557,2025-02-17,Air India,MAA,BOM,6:20,8:05,ON_TIME,30,WEATHER,HIGH,1,3,2,8,12,HIGH,1,NO_ACTION
FL3558,2025-02-17,Go First,MAA,BOM,5:00,6:50,ON_TIME,0,WEATHER,MEDIUM,3,2,2,8,12,HIGH,5,DELAY_30
FL3559,2025-02-17,Go First,MAA,BOM,13:45,15:40,CANCELLED,15,WEATHER,MEDIUM,3,2,3,8,12,HIGH,1,REASSIGN_CREW
FL3560,2025-02-17,SpiceJet,MAA,BOM,6:25,8:20,ON_TIME,60,TECHNICAL,MEDIUM,2,4,1,8,12,MEDIUM,5,SWAP_AIRCRAFT
FL3561,2025-02-17,Vistara,MAA,BOM,9:45,11:40,DELAYED,0,TECHNICAL,MEDIUM,4,5,1,8,12,HIGH,3,NO_ACTION
FL3562,2025-02-17,Vistara,MAA,BOM,12:30,14:30,DELAYED,15,WEATHER,LOW,3,1,0,8,12,HIGH,1,SWAP_AIRCRAFT
FL3563,2025-02-17,Vistara,MAA,BOM,7:00,9:00,ON_TIME,120,TECHNICAL,HIGH,4,4,1,8,12,HIGH,5,NO_ACTION
FL3564,2025-02-17,IndiGo,MAA,BOM,9:40,11:35,CANCELLED,30,TECHNICAL,MEDIUM,5,4,3,8,12,MEDIUM,8,DELAY_30
FL3565,2025-02-17,IndiGo,MAA,BOM,7:05,9:05,CANCELLED,15,NONE,MEDIUM,4,3,1,8,12,MEDIUM,3,CANCEL_FLIGHT
FL3566,2025-02-17,IndiGo,MAA,BOM,13:10,15:05,DELAYED,120,CREW,LOW,4,5,3,8,12,MEDIUM,1,SWAP_AIRCRAFT
FL3567,2025-02-17,Air India,MAA,BOM,14:55,17:05,CANCELLED,60,WEATHER,HIGH,2,5,2,8,12,HIGH,8,NO_ACTION
FL3568,2025-02-17,IndiGo,BOM,MAA,16:25,18:15,DELAYED,0,TECHNICAL,LOW,3,1,2,8,12,LOW,3,CANCEL_FLIGHT
FL3569,2025-02-17,IndiGo,BOM,MAA,21:25,23:15,CANCELLED,0,NONE,HIGH,1,1,0,8,12,HIGH,2,REASSIGN_CREW
FL3570,2025-02-17,SpiceJet,BOM,MAA,19:30,21:20,ON_TIME,30,NONE,MEDIUM,3,3,0,8,12,MEDIUM,6,REASSIGN_CREW
FL3571,2025-02-17,IndiGo,BOM,MAA,15:15,17:10,CANCELLED,30,ATC,HIGH,5,1,2,8,12,HIGH,5,NO_ACTION
FL3572,2025-02-17,IndiGo,BOM,MAA,19:30,21:35,ON_TIME,30,CREW,LOW,3,2,0,8,12,LOW,3,REASSIGN_CREW
FL3573,2025-02-17,Vistara,BOM,MAA,17:50,19:55,DELAYED,0,NONE,MEDIUM,1,3,2,8,12,LOW,8,CANCEL_FLIGHT
FL3574,2025-02-17,Vistara,BOM,MAA,21:00,23:05,ON_TIME,120,WEATHER,LOW,5,2,3,8,12,HIGH,9,CANCEL_FLIGHT
FL3575,2025-02-18,Go First,BOM,MAA,5:50,7:40,DELAYED,30,TECHNICAL,MEDIUM,4,1,1,8,12,HIGH,9,NO_ACTION
FL3576,2025-02-18,SpiceJet,BOM,MAA,6:00,8:00,CANCELLED,60,WEATHER,HIGH,1,1,2,8,12,HIGH,2,CANCEL_FLIGHT
FL3577,2025-02-18,IndiGo,BOM,MAA,4:35,6:30,CANCELLED,30,NONE,MEDIUM,3,3,0,8,12,HIGH,7,CANCEL_FLIGHT
FL3578,2025-02-18,Air India,BOM,MAA,9:00,10:55,DELAYED,0,WEATHER,LOW,2,4,3,8,12,HIGH,9,NO_ACTION
FL3579,2025-02-18,Vistara,BOM,MAA,6:45,8:50,DELAYED,15,CREW,HIGH,3,2,2,8,12,HIGH,4,NO_ACTION
FL3580,2025-02-18,Vistara,BOM,MAA,9:45,11:50,ON_TIME,15,NONE,MEDIUM,3,3,2,8,12,MEDIUM,4,SWAP_AIRCRAFT
FL3581,2025-02-18,IndiGo,BOM,MAA,7:15,9:15,DELAYED,0,TECHNICAL,HIGH,2,2,1,8,12,LOW,4,DELAY_30
FL3582,2025-02-18,IndiGo,BOM,MAA,10:30,12:30,CANCELLED,0,ATC,HIGH,5,1,0,8,12,LOW,3,NO_ACTION
FL3583,2025-02-18,SpiceJet,MAA,BOM,21:50,23:50,ON_TIME,60,WEATHER,MEDIUM,2,3,1,8,12,HIGH,2,NO_ACTION
FL3584,2025-02-18,IndiGo,MAA,BOM,22:15,0:20,DELAYED,120,WEATHER,MEDIUM,5,2,0,8,12,MEDIUM,1,CANCEL_FLIGHT
FL3585,2025-02-18,IndiGo,MAA,BOM,17:50,19:45,DELAYED,30,WEATHER,MEDIUM,3,5,3,8,12,MEDIUM,2,CANCEL_FLIGHT
FL3586,2025-02-18,Vistara,MAA,BOM,20:30,22:35,ON_TIME,30,WEATHER,LOW,2,3,1,8,12,LOW,9,REASSIGN_CREW
FL3587,2025-02-18,IndiGo,MAA,BOM,18:45,20:45,DELAYED,60,ATC,LOW,3,1,2,8,12,MEDIUM,6,REASSIGN_CREW
FL3588,2025-02-18,Go First,MAA,BOM,5:00,6:50,CANCELLED,120,NONE,MEDIUM,3,2,1,8,12,LOW,1,CANCEL_FLIGHT
FL3589,2025-02-18,Go First,MAA,BOM,13:45,15:40,CANCELLED,15,ATC,MEDIUM,3,5,3,8,12,MEDIUM,10,SWAP_AIRCRAFT
FL3590,2025-02-18,Vistara,MAA,BOM,9:45,11:40,ON_TIME,60,TECHNICAL,MEDIUM,2,3,2,8,12,LOW,8,DELAY_30
FL3591,2025-02-18,Vistara,MAA,BOM,7:00,9:00,ON_TIME,0,WEATHER,HIGH,4,5,3,8,12,LOW,4,SWAP_AIRCRAFT
FL3592,2025-02-18,Vistara,MAA,BOM,12:30,14:30,DELAYED,30,CREW,HIGH,1,4,1,8,12,HIGH,5,SWAP_AIRCRAFT
FL3593,2025-02-18,Air India,MAA,BOM,14:55,17:05,ON_TIME,60,NONE,LOW,1,5,1,8,12,HIGH,0,SWAP_AIRCRAFT
FL3594,2025-02-18,IndiGo,MAA,BOM,9:40,11:35,DELAYED,30,CREW,HIGH,1,2,3,8,12,HIGH,6,SWAP_AIRCRAFT
FL3595,2025-02-18,IndiGo,MAA,BOM,13:10,15:05,DELAYED,120,CREW,LOW,1,2,3,8,12,HIGH,2,SWAP_AIRCRAFT
FL3596,2025-02-18,IndiGo,MAA,BOM,7:05,9:05,DELAYED,120,NONE,HIGH,5,5,0,8,12,MEDIUM,5,CANCEL_FLIGHT
FL3597,2025-02-18,IndiGo,BOM,MAA,16:25,18:15,ON_TIME,60,WEATHER,MEDIUM,2,4,3,8,12,MEDIUM,4,SWAP_AIRCRAFT
FL3598,2025-02-18,SpiceJet,BOM,MAA,19:30,21:20,ON_TIME,30,TECHNICAL,MEDIUM,5,2,1,8,12,HIGH,8,SWAP_AIRCRAFT
FL3599,2025-02-18,Go First,BOM,MAA,20:15,22:20,DELAYED,15,NONE,LOW,1,1,1,8,12,MEDIUM,2,CANCEL_FLIGHT
FL3600,2025-02-18,Vistara,BOM,MAA,17:50,19:55,ON_TIME,30,CREW,HIGH,3,3,3,8,12,HIGH,8,DELAY_30
FL3601,2025-02-18,Vistara,BOM,MAA,21:00,23:05,CANCELLED,30,ATC,HIGH,2,2,1,8,12,MEDIUM,6,DELAY_30
FL3602,2025-02-18,IndiGo,BOM,MAA,21:25,23:15,ON_TIME,60,NONE,MEDIUM,1,4,2,8,12,MEDIUM,0,NO_ACTION
FL3603,2025-02-18,IndiGo,BOM,MAA,15:15,17:10,ON_TIME,120,NONE,MEDIUM,1,5,0,8,12,HIGH,5,SWAP_AIRCRAFT
FL3604,2025-02-18,IndiGo,BOM,MAA,19:30,21:35,ON_TIME,60,ATC,LOW,3,4,2,8,12,LOW,5,DELAY_30
FL3605,2025-02-19,Go First,BOM,MAA,5:50,7:40,ON_TIME,60,TECHNICAL,MEDIUM,5,5,2,8,12,HIGH,10,SWAP_AIRCRAFT
FL3606,2025-02-19,Air India,BOM,MAA,5:20,7:20,DELAYED,120,ATC,LOW,4,2,2,8,12,LOW,7,CANCEL_FLIGHT
FL3607,2025-02-19,SpiceJet,BOM,MAA,6:00,8:00,ON_TIME,15,WEATHER,LOW,1,1,1,8,12,MEDIUM,5,REASSIGN_CREW
FL3608,2025-02-19,IndiGo,BOM,MAA,4:35,6:30,DELAYED,30,ATC,HIGH,2,2,3,8,12,LOW,8,DELAY_30
FL3609,2025-02-19,Vistara,BOM,MAA,6:45,8:50,DELAYED,120,NONE,LOW,4,2,2,8,12,MEDIUM,10,CANCEL_FLIGHT
FL3610,2025-02-19,Vistara,BOM,MAA,9:45,11:50,DELAYED,30,TECHNICAL,HIGH,3,1,0,8,12,MEDIUM,1,DELAY_30
FL3611,2025-02-19,IndiGo,BOM,MAA,10:30,12:30,DELAYED,120,NONE,MEDIUM,5,3,0,8,12,MEDIUM,0,DELAY_30
FL3612,2025-02-19,IndiGo,BOM,MAA,7:15,9:15,ON_TIME,60,WEATHER,MEDIUM,5,2,3,8,12,LOW,4,NO_ACTION
FL3613,2025-02-19,SpiceJet,MAA,BOM,21:50,23:50,CANCELLED,60,ATC,HIGH,1,1,1,8,12,LOW,2,NO_ACTION
FL3614,2025-02-19,Vistara,MAA,BOM,20:30,22:35,CANCELLED,60,CREW,HIGH,4,1,2,8,12,HIGH,3,CANCEL_FLIGHT
FL3615,2025-02-19,IndiGo,MAA,BOM,22:15,0:20,ON_TIME,15,CREW,HIGH,4,3,1,8,12,MEDIUM,8,SWAP_AIRCRAFT
FL3616,2025-02-19,IndiGo,MAA,BOM,17:50,19:45,CANCELLED,15,NONE,MEDIUM,5,3,1,8,12,LOW,5,DELAY_30
FL3617,2025-02-19,IndiGo,MAA,BOM,18:45,20:45,ON_TIME,60,WEATHER,HIGH,2,1,0,8,12,LOW,4,CANCEL_FLIGHT
FL3618,2025-02-19,Air India,MAA,BOM,6:20,8:05,ON_TIME,15,ATC,LOW,5,3,2,8,12,HIGH,9,DELAY_30
FL3619,2025-02-19,Vistara,MAA,BOM,7:00,9:00,ON_TIME,120,WEATHER,LOW,2,4,0,8,12,MEDIUM,5,REASSIGN_CREW
FL3620,2025-02-19,Vistara,MAA,BOM,9:45,11:40,ON_TIME,60,CREW,LOW,3,5,3,8,12,MEDIUM,3,CANCEL_FLIGHT
FL3621,2025-02-19,Vistara,MAA,BOM,12:30,14:30,DELAYED,15,WEATHER,LOW,2,5,3,8,12,HIGH,4,CANCEL_FLIGHT
FL3622,2025-02-19,IndiGo,MAA,BOM,13:10,15:05,DELAYED,15,CREW,HIGH,2,5,2,8,12,HIGH,5,SWAP_AIRCRAFT
FL3623,2025-02-19,IndiGo,MAA,BOM,7:05,9:05,DELAYED,0,CREW,MEDIUM,5,4,1,8,12,HIGH,9,NO_ACTION
FL3624,2025-02-19,IndiGo,MAA,BOM,9:40,11:35,ON_TIME,120,CREW,LOW,2,2,2,8,12,HIGH,6,NO_ACTION
FL3625,2025-02-19,IndiGo,BOM,MAA,21:25,23:15,ON_TIME,0,ATC,HIGH,3,3,3,8,12,MEDIUM,5,CANCEL_FLIGHT
FL3626,2025-02-19,Go First,BOM,MAA,20:15,22:20,CANCELLED,0,WEATHER,LOW,3,1,0,8,12,LOW,5,DELAY_30
FL3627,2025-02-19,IndiGo,BOM,MAA,19:30,21:35,ON_TIME,30,CREW,HIGH,3,3,1,8,12,MEDIUM,7,DELAY_30
FL3628,2025-02-19,Vistara,BOM,MAA,17:50,19:55,ON_TIME,0,TECHNICAL,HIGH,5,4,2,8,12,LOW,3,REASSIGN_CREW
FL3629,2025-02-19,Vistara,BOM,MAA,21:00,23:05,ON_TIME,0,TECHNICAL,HIGH,3,2,0,8,12,HIGH,10,REASSIGN_CREW
FL3630,2025-02-19,IndiGo,BOM,MAA,16:25,18:15,ON_TIME,60,ATC,MEDIUM,2,1,1,8,12,LOW,8,DELAY_30
FL3631,2025-02-19,IndiGo,BOM,MAA,15:15,17:10,DELAYED,60,CREW,HIGH,1,2,1,8,12,HIGH,5,REASSIGN_CREW
FL3632,2025-02-20,Go First,BOM,MAA,5:50,7:40,DELAYED,15,ATC,LOW,5,3,2,8,12,MEDIUM,1,SWAP_AIRCRAFT
FL3633,2025-02-20,Air India,BOM,MAA,5:20,7:20,DELAYED,120,TECHNICAL,HIGH,4,1,3,8,12,HIGH,4,REASSIGN_CREW
FL3634,2025-02-20,SpiceJet,BOM,MAA,6:00,8:00,DELAYED,60,CREW,MEDIUM,5,4,0,8,12,LOW,5,NO_ACTION
FL3635,2025-02-20,IndiGo,BOM,MAA,4:35,6:30,DELAYED,120,ATC,MEDIUM,4,2,3,8,12,HIGH,6,NO_ACTION
FL3636,2025-02-20,Vistara,BOM,MAA,6:45,8:50,ON_TIME,120,WEATHER,MEDIUM,4,1,1,8,12,HIGH,7,REASSIGN_CREW
FL3637,2025-02-20,Vistara,BOM,MAA,9:45,11:50,ON_TIME,0,CREW,HIGH,5,2,3,8,12,MEDIUM,1,REASSIGN_CREW
FL3638,2025-02-20,IndiGo,BOM,MAA,10:30,12:30,ON_TIME,30,ATC,LOW,3,2,1,8,12,MEDIUM,8,DELAY_30
FL3639,2025-02-20,IndiGo,BOM,MAA,7:15,9:15,ON_TIME,0,ATC,MEDIUM,4,5,2,8,12,LOW,2,NO_ACTION
FL3640,2025-02-20,Air India,BOM,MAA,9:00,10:55,ON_TIME,60,ATC,MEDIUM,2,1,2,8,12,LOW,7,CANCEL_FLIGHT
FL3641,2025-02-20,SpiceJet,MAA,BOM,21:50,23:50,ON_TIME,30,NONE,LOW,3,2,0,8,12,HIGH,6,CANCEL_FLIGHT
FL3642,2025-02-20,IndiGo,MAA,BOM,22:15,0:20,CANCELLED,120,CREW,MEDIUM,2,3,3,8,12,MEDIUM,10,NO_ACTION
FL3643,2025-02-20,Vistara,MAA,BOM,20:30,22:35,CANCELLED,60,NONE,HIGH,5,4,1,8,12,HIGH,8,REASSIGN_CREW
FL3644,2025-02-20,IndiGo,MAA,BOM,18:45,20:45,DELAYED,15,CREW,LOW,3,1,2,8,12,MEDIUM,7,CANCEL_FLIGHT
FL3645,2025-02-20,IndiGo,MAA,BOM,17:50,19:45,DELAYED,30,WEATHER,LOW,5,3,3,8,12,MEDIUM,3,CANCEL_FLIGHT
FL3646,2025-02-20,Air India,MAA,BOM,6:20,8:05,ON_TIME,60,CREW,HIGH,1,5,0,8,12,HIGH,1,DELAY_30
FL3647,2025-02-20,Vistara,MAA,BOM,7:00,9:00,CANCELLED,15,NONE,MEDIUM,3,4,0,8,12,LOW,5,REASSIGN_CREW
FL3648,2025-02-20,IndiGo,MAA,BOM,7:05,9:05,CANCELLED,0,ATC,HIGH,5,4,2,8,12,HIGH,2,SWAP_AIRCRAFT
FL3649,2025-02-20,Vistara,MAA,BOM,9:45,11:40,DELAYED,15,WEATHER,LOW,1,1,0,8,12,MEDIUM,4,NO_ACTION
FL3650,2025-02-20,Vistara,MAA,BOM,12:30,14:30,ON_TIME,30,ATC,LOW,2,3,1,8,12,LOW,7,DELAY_30
FL3651,2025-02-20,IndiGo,MAA,BOM,9:40,11:35,ON_TIME,60,NONE,HIGH,3,4,0,8,12,HIGH,10,REASSIGN_CREW
FL3652,2025-02-20,IndiGo,MAA,BOM,13:10,15:05,CANCELLED,0,ATC,HIGH,2,3,0,8,12,HIGH,0,REASSIGN_CREW
FL3653,2025-02-20,SpiceJet,BOM,MAA,19:30,21:20,DELAYED,60,TECHNICAL,MEDIUM,2,1,3,8,12,LOW,8,NO_ACTION
FL3654,2025-02-20,Go First,BOM,MAA,20:15,22:20,CANCELLED,15,TECHNICAL,MEDIUM,3,2,3,8,12,HIGH,4,DELAY_30
FL3655,2025-02-20,Vistara,BOM,MAA,21:00,23:05,ON_TIME,15,NONE,HIGH,1,4,3,8,12,LOW,3,NO_ACTION
FL3656,2025-02-20,Vistara,BOM,MAA,17:50,19:55,ON_TIME,120,NONE,MEDIUM,2,1,1,8,12,LOW,1,REASSIGN_CREW
FL3657,2025-02-20,IndiGo,BOM,MAA,21:25,23:15,CANCELLED,60,ATC,HIGH,2,1,0,8,12,LOW,2,REASSIGN_CREW
FL3658,2025-02-20,IndiGo,BOM,MAA,15:15,17:10,ON_TIME,60,TECHNICAL,MEDIUM,3,2,1,8,12,HIGH,1,DELAY_30
FL3659,2025-02-20,IndiGo,BOM,MAA,16:25,18:15,CANCELLED,30,ATC,MEDIUM,5,4,1,8,12,HIGH,5,REASSIGN_CREW
FL3660,2025-02-20,IndiGo,BOM,MAA,19:30,21:35,ON_TIME,30,CREW,LOW,1,2,3,8,12,LOW,5,CANCEL_FLIGHT
FL3661,2025-02-21,Go First,BOM,MAA,5:50,7:40,DELAYED,15,TECHNICAL,LOW,1,4,0,8,12,HIGH,10,DELAY_30
FL3662,2025-02-21,IndiGo,BOM,MAA,4:35,6:30,DELAYED,30,CREW,LOW,2,5,0,8,12,MEDIUM,3,SWAP_AIRCRAFT
FL3663,2025-02-21,Vistara,BOM,MAA,6:45,8:50,DELAYED,30,NONE,LOW,2,4,1,8,12,MEDIUM,2,DELAY_30
FL3664,2025-02-21,SpiceJet,BOM,MAA,6:00,8:00,CANCELLED,60,CREW,MEDIUM,3,1,1,8,12,MEDIUM,0,REASSIGN_CREW
FL3665,2025-02-21,Vistara,BOM,MAA,9:45,11:50,ON_TIME,120,CREW,LOW,3,1,3,8,12,HIGH,1,NO_ACTION
FL3666,2025-02-21,IndiGo,BOM,MAA,10:30,12:30,ON_TIME,15,CREW,LOW,1,3,1,8,12,LOW,4,NO_ACTION
FL3667,2025-02-21,IndiGo,BOM,MAA,7:15,9:15,CANCELLED,60,ATC,LOW,3,3,1,8,12,MEDIUM,4,REASSIGN_CREW
FL3668,2025-02-21,Vistara,MAA,BOM,20:30,22:35,ON_TIME,120,NONE,MEDIUM,3,4,0,8,12,MEDIUM,0,DELAY_30
FL3669,2025-02-21,IndiGo,MAA,BOM,22:15,0:20,ON_TIME,15,WEATHER,LOW,3,1,0,8,12,LOW,4,REASSIGN_CREW
FL3670,2025-02-21,SpiceJet,MAA,BOM,21:50,23:50,DELAYED,0,WEATHER,HIGH,2,4,1,8,12,MEDIUM,0,DELAY_30
FL3671,2025-02-21,IndiGo,MAA,BOM,17:50,19:45,CANCELLED,60,NONE,MEDIUM,4,3,2,8,12,LOW,9,CANCEL_FLIGHT
FL3672,2025-02-21,IndiGo,MAA,BOM,18:45,20:45,CANCELLED,30,ATC,HIGH,4,2,0,8,12,MEDIUM,0,REASSIGN_CREW
FL3673,2025-02-21,Vistara,MAA,BOM,9:45,11:40,DELAYED,0,CREW,MEDIUM,4,2,2,8,12,MEDIUM,4,REASSIGN_CREW
FL3674,2025-02-21,Vistara,MAA,BOM,12:30,14:30,ON_TIME,120,ATC,MEDIUM,5,5,3,8,12,HIGH,0,CANCEL_FLIGHT
FL3675,2025-02-21,IndiGo,MAA,BOM,4:45,6:35,ON_TIME,60,NONE,LOW,1,2,3,8,12,MEDIUM,9,NO_ACTION
FL3676,2025-02-21,IndiGo,MAA,BOM,9:40,11:35,DELAYED,15,ATC,MEDIUM,2,5,3,8,12,MEDIUM,10,SWAP_AIRCRAFT
FL3677,2025-02-21,Go First,MAA,BOM,13:45,15:40,CANCELLED,0,ATC,LOW,1,2,0,8,12,HIGH,9,NO_ACTION
